Title,Note,URL,Tags,Comment
Aoyama Farmers Market,,https://www.google.com/maps/place/Aoyama+Farmers+Market/data=!4m2!3m1!1s0x60188b5f64df2ead:0xa344a6a5ed39a554,,
FACTORY900 TOKYO BASE,,https://www.google.com/maps/place/FACTORY900+TOKYO+BASE/data=!4m2!3m1!1s0x60188ca696028f6b:0x1fc269b49a14ce9b,,
FUKU Yakitori,,https://www.google.com/maps/place/FUKU+Yakitori/data=!4m2!3m1!1s0x6018f34832c7ca9b:0x9b9eded1c02dad04,,
Jazz Blues Soul Bar,,https://www.google.com/maps/place/Jazz+Blues+Soul+Bar/data=!4m2!3m1!1s0x60188b560d4a3e8d:0x38273669398e2e25,,
Ahiru Store,,https://www.google.com/maps/place/Ahiru+Store/data=!4m2!3m1!1s0x60188cb2a4988b27:0x5d29ad6e3560ae7a,,
Fūunji,,https://www.google.com/maps/place/F%C5%ABunji/data=!4m2!3m1!1s0x60188ccfae1f4fe7:0x2d6a64fb6fab829c,,
Tarui Bakery,Bakery,https://www.google.com/maps/place/Tarui+Bakery/data=!4m2!3m1!1s0x60188ccb6d1d2607:0xb964c00ca75c3114,,
Think,,https://www.google.com/maps/place/Think/data=!4m2!3m1!1s0x60188db1887a4c61:0x26726daaaba4fcbc,,
Beaver Bread,,https://www.google.com/maps/place/Beaver+Bread/data=!4m2!3m1!1s0x601889529086a36f:0x81731824d0a4e840,,
Le Ressort,,https://www.google.com/maps/place/Le+Ressort/data=!4m2!3m1!1s0x6018f350700ffdfb:0xe018dd0b5eface13,,
Kandagawa Bakery,,https://www.google.com/maps/place/Kandagawa+Bakery/data=!4m2!3m1!1s0x60188d108f9a1899:0xe3a7fd8067e9c512,,
STUDIO MULE,,https://www.google.com/maps/place/STUDIO+MULE/data=!4m2!3m1!1s0x60188ddc6458c1d9:0xe1b56110d93d4d1c,,
Path,,https://www.google.com/maps/place/Path/data=!4m2!3m1!1s0x6018f34cbd42e61d:0xd89102144ff9a2a0,,
MAGNET COFFEE,Coffee,https://www.google.com/maps/place/MAGNET+COFFEE/data=!4m2!3m1!1s0x60188ba062aaddbb:0x416022412ccc12cc,,
Buvette Tokyo,,https://www.google.com/maps/place/Buvette+Tokyo/data=!4m2!3m1!1s0x60188bee2e31fff3:0xf4e3ab3f8d1b3c15,,
MYKITA Shop Tokyo,Sunglasses,https://www.google.com/maps/place/MYKITA+Shop+Tokyo/data=!4m2!3m1!1s0x60188ca3fe2c2ecb:0xc02108d97201b4c0,,
OWNDAYS Shibuya Loft,Sunglassee,https://www.google.com/maps/place/OWNDAYS+Shibuya+Loft/data=!4m2!3m1!1s0x60188ddc14a3d0ab:0xee528b8365c0223d,,
Deadstock Vintage Eyewear,Sunglasses,https://www.google.com/maps/place/Deadstock+Vintage+Eyewear/data=!4m2!3m1!1s0x60188b583135c415:0x74a5c92b30308cc0,,
alain mikli boutique minamiaoyama,Sunglasses,https://www.google.com/maps/place/alain+mikli+boutique+minamiaoyama/data=!4m2!3m1!1s0x60188b6038b913ed:0xaf091a96750fe010,,
Oh My Glasses Tokyo Shibuya optical shop,Sunglasses,https://www.google.com/maps/place/Oh+My+Glasses+Tokyo+Shibuya+optical+shop/data=!4m2!3m1!1s0x60188ca819cc299f:0x12a33a52ee9f61b8,,
Bouteille,Wine ,https://www.google.com/maps/place/Bouteille/data=!4m2!3m1!1s0x60188b50c75afc93:0x4e9bc1ecfe81e5a7,,
Rough,Wine ,https://www.google.com/maps/place/Rough/data=!4m2!3m1!1s0x60188ca9fa1b3813:0xaa74136cf0d915e0,,
wineshop human nature,,https://www.google.com/maps/place/wineshop+human+nature/data=!4m2!3m1!1s0x601889ca650e298f:0x51f2d0021c9cc49a,,
wineshop flow,,https://www.google.com/maps/place/wineshop+flow/data=!4m2!3m1!1s0x6018f33bb2762add:0x67fe3b3311ee29ca,,
Winestand Waltz,Wine bar,https://www.google.com/maps/place/Winestand+Waltz/data=!4m2!3m1!1s0x60188b1488dc0001:0x5096e9582e3fda32,,
Shimokita Komorebi,Wine Bar,https://www.google.com/maps/place/Shimokita+Komorebi/data=!4m2!3m1!1s0x6018f36bb5e90d8f:0xf970fbb2cef230f6,,
GLOBE SPECS SHIBUYA STORE,Sunglasses,https://www.google.com/maps/place/GLOBE+SPECS+SHIBUYA+STORE/data=!4m2!3m1!1s0x60188caf2e425ba9:0xbe67de34ee3ef756,,
めがね工房カムロ 銀座本店,Sunglasses,https://www.google.com/maps/place/%E3%82%81%E3%81%8C%E3%81%AD%E5%B7%A5%E6%88%BF%E3%82%AB%E3%83%A0%E3%83%AD+%E9%8A%80%E5%BA%A7%E6%9C%AC%E5%BA%97/data=!4m2!3m1!1s0x60188be41399f079:0x6181179055acac13,,
Iwasaki Optical Shop,Sunglasses,https://www.google.com/maps/place/Iwasaki+Optical+Shop/data=!4m2!3m1!1s0x60188be615d7e08f:0x82283985d2149249,,
"Bar ""Eau de Vie""",,https://www.google.com/maps/place/Bar+%22Eau+de+Vie%22/data=!4m2!3m1!1s0x6018f32acd3d7b47:0x8eb9fb69f9351db,,
Sushi Masashi,,https://www.google.com/maps/place/Sushi+Masashi/data=!4m2!3m1!1s0x60188de2a67131c9:0xfb4656ae18ad6c5,,
Il Giotto,,https://www.google.com/maps/place/Il+Giotto/data=!4m2!3m1!1s0x6018f48c741daa59:0xdc2c3e189b24b38a,,
Sushi Matsūra,,https://www.google.com/maps/place/Sushi+Mats%C5%ABra/data=!4m2!3m1!1s0x60188b4f0ad4f6c9:0xe6cb608847f041b6,,
Sushi Ichijo,Sushi,https://www.google.com/maps/place/Sushi+Ichijo/data=!4m2!3m1!1s0x601889527df6aaab:0x9e970dac9ba27bb4,,
Ōmorikaigan Matsunozushi,Sushi,https://www.google.com/maps/place/%C5%8Cmorikaigan+Matsunozushi/data=!4m2!3m1!1s0x601861cc575b06d9:0xa8320bf8474727ce,,
Chūka Soba Ginza Hachigo,Ramen,https://www.google.com/maps/place/Ch%C5%ABka+Soba+Ginza+Hachigo/data=!4m2!3m1!1s0x60188be664634e5f:0xb960da45f432b5da,,
TOY BOX CAFE,,https://www.google.com/maps/place/TOY+BOX+CAFE/data=!4m2!3m1!1s0x6018968eada61143:0xd97b056e799ff419,,
LUG,,https://www.google.com/maps/place/LUG/data=!4m2!3m1!1s0x6018f324ca5e723b:0x8d71cb07811b8866,,
NEWPORT,Vegan,https://www.google.com/maps/place/NEWPORT/data=!4m2!3m1!1s0x6018f34c9e0a6921:0xfd376d6b3a5a4bb9,,
Lunette,,https://www.google.com/maps/place/Lunette/data=!4m2!3m1!1s0x6018f329f6bd06d9:0x7191e75af6b92ea5,,
Japan Folk Crafts Museum,,https://www.google.com/maps/place/Japan+Folk+Crafts+Museum/data=!4m2!3m1!1s0x6018f345309aaaab:0x737f4ccc575fff9f,,
Daikanyamacho,,https://www.google.com/maps/place/Daikanyamacho/data=!4m2!3m1!1s0x60188b44e6cacbeb:0x566d8bd2a5a20a2,,
Tokyo Metro Museum,,https://www.google.com/maps/place/Tokyo+Metro+Museum/data=!4m2!3m1!1s0x601887f2ea8ec7e1:0x50acd5d98b8f6b9,,
HAWAIIAN GOOFY,,https://www.google.com/maps/place/HAWAIIAN+GOOFY/data=!4m2!3m1!1s0x60188e966fe0f6ff:0x49f8c483864785d1,,
Bear Pond Espresso,,https://www.google.com/maps/place/Bear+Pond+Espresso/data=!4m2!3m1!1s0x6018f36b2392afff:0x22b79b6638f2014f,,
ABOUT LIFE COFFEE BREWERS - Specialty Coffee Stand,,https://www.google.com/maps/place/ABOUT+LIFE+COFFEE+BREWERS+-+Specialty+Coffee+Stand/data=!4m2!3m1!1s0x60188b55e76f535d:0x8a4ad1d534c05200,,
ABOUT LIFE COFFEE BREWERS 渋谷一丁目,,https://www.google.com/maps/place/ABOUT+LIFE+COFFEE+BREWERS+%E6%B8%8B%E8%B0%B7%E4%B8%80%E4%B8%81%E7%9B%AE/data=!4m2!3m1!1s0x60188d1ba0fa6a0d:0x40bbaf97b784ecc8,,
CAMELBACK sandwich&espresso,,https://www.google.com/maps/place/CAMELBACK+sandwich%26espresso/data=!4m2!3m1!1s0x60188cb2a0d683c7:0x1feab2cb788a4a2e,,
SHOZO TOKYO STORE CAFE & GROCERY,,https://www.google.com/maps/place/SHOZO+TOKYO+STORE+CAFE+%26+GROCERY/data=!4m2!3m1!1s0x60188db729451409:0x78c6965d3536eae0,,
Coffee Supreme Tokyo,,https://www.google.com/maps/place/Coffee+Supreme+Tokyo/data=!4m2!3m1!1s0x60188cad5f88c001:0x44a6e1bd31a54818,,
Onibus Coffee,,https://www.google.com/maps/place/Onibus+Coffee/data=!4m2!3m1!1s0x60188b49101975bd:0xa4d389d765fd2d94,,
Tokyu Plaza Omotesando Harajuku,,https://www.google.com/maps/place/Tokyu+Plaza+Omotesando+Harajuku/data=!4m2!3m1!1s0x60188ca47d9d408f:0xcad336117f4b7838,,
Paper Museum,,https://www.google.com/maps/place/Paper+Museum/data=!4m2!3m1!1s0x60189278e9455555:0x2866f252e3a5eec3,,
The Sumida Hokusai Museum,,https://www.google.com/maps/place/The+Sumida+Hokusai+Museum/data=!4m2!3m1!1s0x60188933b7d31881:0x7a02011fb48182aa,,
Kadokawa Musashino Museum,,https://www.google.com/maps/place/Kadokawa+Musashino+Museum/data=!4m2!3m1!1s0x6018e71fdf69ebc3:0xcd48ec8d4bf717e6,,
Shibuya Stream Excel Hotel Tokyu,,https://www.google.com/maps/place/Shibuya+Stream+Excel+Hotel+Tokyu/data=!4m2!3m1!1s0x60188b69e38e9c71:0xa9e0ee6380c4a93c,,
Tonkatsu Hasegawa,,https://www.google.com/maps/place/Tonkatsu+Hasegawa/data=!4m2!3m1!1s0x60188935776cd395:0x1f5cf247f020d1c,,
Kyourakutei,,https://www.google.com/maps/place/Kyourakutei/data=!4m2!3m1!1s0x60188c5afc50e843:0xb9a1b6a81988f45e,,
Anda Gyōza Yoyogi Uehara,,https://www.google.com/maps/place/Anda+Gy%C5%8Dza+Yoyogi+Uehara/data=!4m2!3m1!1s0x6018f337e23d6f0b:0xce66db43f4fc382,,
Nakiryu,,https://www.google.com/maps/place/Nakiryu/data=!4m2!3m1!1s0x60188d750ebbb143:0xc93cf4fd48f57a07,,
Mejiro Shunkou-tei,,https://www.google.com/maps/place/Mejiro+Shunkou-tei/data=!4m2!3m1!1s0x60188d4144acb981:0x7ac7830a3fa12d9b,,
Ramenya Toy Box,,https://www.google.com/maps/place/Ramenya+Toy+Box/data=!4m2!3m1!1s0x60188e8ae76370f9:0x93f4fd71a0729a,,
Gyozanomise Okei,,https://www.google.com/maps/place/Gyozanomise+Okei/data=!4m2!3m1!1s0x60188c43097e6625:0x2f8aef8b14977de,,
Pizzeria e Braceria L'INSIEME,,https://www.google.com/maps/place/Pizzeria+e+Braceria+L'INSIEME/data=!4m2!3m1!1s0x601888c313ecaa0f:0x79c75d54402365a3,,
æ - ash,Coffee,https://www.google.com/maps/place/%C3%A6+-+ash/data=!4m2!3m1!1s0x60188d9fbd229f77:0x9f52423ec7ce003,,
MAZ,,https://www.google.com/maps/place/MAZ/data=!4m2!3m1!1s0x60188db8a8b5ba1d:0xb2179e58e2dd5936,,
Libertin,,https://www.google.com/maps/place/Libertin/data=!4m2!3m1!1s0x60188ca64c84b301:0x3d039b7cbc800b0d,,
La Pioche,,https://www.google.com/maps/place/La+Pioche/data=!4m2!3m1!1s0x6018895acc81c499:0x834991be5caf860e,,
Bunon,,https://www.google.com/maps/place/Bunon/data=!4m2!3m1!1s0x60188b706bae11ed:0x898d1b5af5b4428b,,
Grandfather's,,https://www.google.com/maps/place/Grandfather's/data=!4m2!3m1!1s0x60188ca7f0a7c319:0xd192c8280302ed70,,
Le Cabaret,,https://www.google.com/maps/place/Le+Cabaret/data=!4m2!3m1!1s0x6018f349908500b3:0xb1c9f067ccc3202e,,
