Title,Note,URL,Tags,Comment
COQODAQ,,https://www.google.com/maps/place/COQODAQ/data=!4m2!3m1!1s0x89c259132267e8a7:0xb3666ec78c6251ab,,
Plus de Vin,,https://www.google.com/maps/place/Plus+de+Vin/data=!4m2!3m1!1s0x89c259049cc32e5d:0x941e67a35ff84eed,,
295 Grand St,,https://www.google.com/maps/place/295+Grand+St/data=!4m2!3m1!1s0x89c2595f97f807e3:0xdee8231f7df7958e,,
Misi,,https://www.google.com/maps/place/Misi/data=!4m2!3m1!1s0x89c259fa53acb4c3:0x75e745e94a922113,,
Chino Grande,,https://www.google.com/maps/place/Chino+Grande/data=!4m2!3m1!1s0x89c259cbfdf0609f:0x631ae3ab85903ed8,,
St. Anselm,,https://www.google.com/maps/place/St.+Anselm/data=!4m2!3m1!1s0x89c25e13e8a77473:0x5386d09b9d1e19fd,,
Huda New Levantine Bistro,,https://www.google.com/maps/place/Huda+New+Levantine+Bistro/data=!4m2!3m1!1s0x89c2590acfc7f45d:0x6aa02fa790973bc5,,
Gator,,https://www.google.com/maps/place/Gator/data=!4m2!3m1!1s0x89c259ef8c92304d:0xd680b133bafac005,,
Wythe Hotel,,https://www.google.com/maps/place/Wythe+Hotel/data=!4m2!3m1!1s0x89c25942cbc8c6b9:0xcd1ccdd9e6160abe,,
Azay,,https://www.google.com/maps/place/Azay/data=!4m2!3m1!1s0x80c2c770bcef8a51:0xfab29b6ea5da5807,,
Eel Bar,,https://www.google.com/maps/place/Eel+Bar/data=!4m2!3m1!1s0x89c2590046dfed47:0xee5dc69b0fe5d6c9,,
GERTIE,,https://www.google.com/maps/place/GERTIE/data=!4m2!3m1!1s0x89c2595f6edcc579:0xe4d5ab066ce4b02a,,
Anaïs,,https://www.google.com/maps/place/Ana%C3%AFs/data=!4m2!3m1!1s0x89c25b9b838adb47:0x6bd2782c7b498efb,,
Heaven and Earth,,https://www.google.com/maps/place/Heaven+and+Earth/data=!4m2!3m1!1s0x89c2590051c09f6b:0x8e9c942f95035d2f,,
Rhodora Wine Bar,,https://www.google.com/maps/place/Rhodora+Wine+Bar/data=!4m2!3m1!1s0x89c25b98f50dc809:0x5de26bf2fca89d86,,
Francie,,https://www.google.com/maps/place/Francie/data=!4m2!3m1!1s0x89c25b99b57f95df:0x6e98fe590a6989ce,,
Win Son,,https://www.google.com/maps/place/Win+Son/data=!4m2!3m1!1s0x89c25bfc4ad8e6e3:0x4a3873012de5123e,,
Lilia,,https://www.google.com/maps/place/Lilia/data=!4m2!3m1!1s0x89c2595bea837025:0x77eb07a48c30f727,,
Woodhul Wine Bar,Wine bar,https://www.google.com/maps/place/Woodhul+Wine+Bar/data=!4m2!3m1!1s0x89c2595e2e6f1ba3:0xe1986fc8324440e4,,
Maracuja,,https://www.google.com/maps/place/Maracuja/data=!4m2!3m1!1s0x89c2595fbe6fb089:0x2db995305aa1390c,,
105 Norman Ave,,https://www.google.com/maps/place/105+Norman+Ave/data=!4m2!3m1!1s0x89c2594429e440a1:0xc4d1e364a17d0876,,
The Four Horsemen,Wine ,https://www.google.com/maps/place/The+Four+Horsemen/data=!4m2!3m1!1s0x89c2595f978c306d:0xc4f5e97ed7458852,,
18 Grattan St,Say Coffee,https://www.google.com/maps/place/18+Grattan+St/data=!4m2!3m1!1s0x89c25c0105377f75:0xb06583976bac4278,,
JG Melon,,https://www.google.com/maps/place/JG+Melon/data=!4m2!3m1!1s0x89c258c003ad1b39:0x636a5a8ae5c286ea,,
Le Baratin,"Love. French bistro, by French ",https://www.google.com/maps/place/Le+Baratin/data=!4m2!3m1!1s0x89c2599688980d95:0x474412eef533db82,,
Three Lives & Company,,https://www.google.com/maps/place/Three+Lives+%26+Company/data=!4m2!3m1!1s0x89c259943d2226e1:0xc68449b7fff5f133,,
The Golden Swan,,https://www.google.com/maps/place/The+Golden+Swan/data=!4m2!3m1!1s0x89c2594650ed25e1:0xd6556d9baf034421,,
Soho Grand Hotel,,https://www.google.com/maps/place/Soho+Grand+Hotel/data=!4m2!3m1!1s0x89c2598a97e5c31f:0xe467e0776762fff2,,
Chambers Street Wines,,https://www.google.com/maps/place/Chambers+Street+Wines/data=!4m2!3m1!1s0x89c25a1ee7502d21:0x23995c61aff9fbbe,,
Terre,,https://www.google.com/maps/place/Terre/data=!4m2!3m1!1s0x89c25afe1a640001:0x2b3f32f1ce4c1b2c,,
Don Angie,,https://www.google.com/maps/place/Don+Angie/data=!4m2!3m1!1s0x89c25995f4b5107f:0xb7d70b00818a6b5f,,
W 22nd St,Gallery,https://www.google.com/maps/place/W+22nd+St/data=!4m2!3m1!1s0x89c259bbb1290737:0xd7bf43720a5a15d0,,
303 Gallery,Gallery,https://www.google.com/maps/place/303+Gallery/data=!4m2!3m1!1s0x89c259c7f2e418fb:0xcf571d859cc8968d,,
Aux Merveilleux de Fred,,https://www.google.com/maps/place/Aux+Merveilleux+de+Fred/data=!4m2!3m1!1s0x89c259957da502cd:0xed3eb58a4ca08a95,,
710 6th Ave #3a,,https://www.google.com/maps/place/710+6th+Ave+%233a/data=!4m2!3m1!1s0x89c25ae7a61e000d:0x8909234cd37be8a5,,
Lin & Daughters,,https://www.google.com/maps/place/Lin+%26+Daughters/data=!4m2!3m1!1s0x89c2596bad945d55:0xc6593820ff113068,,
Standard & Strange,Men’s clothing,https://www.google.com/maps/place/Standard+%26+Strange/data=!4m2!3m1!1s0x89c259559e04912b:0xebb09ad72c90dd55,,
Little Owl,,https://www.google.com/maps/place/Little+Owl/data=!4m2!3m1!1s0x89c259933fa17e4d:0x7de1e5ee1aae79f7,,
Felice on Hudson,,https://www.google.com/maps/place/Felice+on+Hudson/data=!4m2!3m1!1s0x89c25932896b79cb:0x18de14309e1cd173,,
Comedy Cellar,,https://www.google.com/maps/place/Comedy+Cellar/data=!4m2!3m1!1s0x89c2599180d8339b:0xd2c25939c1d48c83,,
"The Standard, High Line",,"https://www.google.com/maps/place/The+Standard,+High+Line/data=!4m2!3m1!1s0x89c259c06677ef37:0x505cfe96ba9da92a",,
Tuft,,https://www.google.com/maps/place/Tuft/data=!4m2!3m1!1s0x89c259867450b185:0xf6c43f9883d73cbe,,
Rubirosa,,https://www.google.com/maps/place/Rubirosa/data=!4m2!3m1!1s0x89c2598f361dc3b3:0xea0bcb0a8807f54c,,
Wildair,,https://www.google.com/maps/place/Wildair/data=!4m2!3m1!1s0x89c25a29d0319b7d:0x68b27fd63118d308,,
Dame,,https://www.google.com/maps/place/Dame/data=!4m2!3m1!1s0x89c2597ab9117853:0x5873e7824d72138a,,
The Portrait Bar,,https://www.google.com/maps/place/The+Portrait+Bar/data=!4m2!3m1!1s0x89c25962f807eea3:0xa7ec47d2038833eb,,
Bourke Street Bakery,Close to Ace ,https://www.google.com/maps/place/Bourke+Street+Bakery/data=!4m2!3m1!1s0x89c259c14f1e7689:0xabd7e50e27052fd2,,
Stranger Wines & Spirits,,https://www.google.com/maps/place/Stranger+Wines+%26+Spirits/data=!4m2!3m1!1s0x89c2596c20d37ea5:0xc1546e8b421aa359,,
Virgin Hotels New York City,,https://www.google.com/maps/place/Virgin+Hotels+New+York+City/data=!4m2!3m1!1s0x89c2594994e032e3:0xb6b095913d99d5ee,,
Vin Sur Vingt Wine Bar,,https://www.google.com/maps/place/Vin+Sur+Vingt+Wine+Bar/data=!4m2!3m1!1s0x89c259a678bae19d:0x23176093c6cce848,,
Lord’s,,https://www.google.com/maps/place/Lord%E2%80%99s/data=!4m2!3m1!1s0x89c25937b61177f9:0x88a963157619c831,,
Estela,,https://www.google.com/maps/place/Estela/data=!4m2!3m1!1s0x89c259857ffe777f:0x1419ce2472841070,,
The Orchard Townhouse,,https://www.google.com/maps/place/The+Orchard+Townhouse/data=!4m2!3m1!1s0x89c259dd1f44068b:0x66bc6a191d389a17,,
Diner,,https://www.google.com/maps/place/Diner/data=!4m2!3m1!1s0x89c25bd92a2636bf:0x339ce4674aba271f,,
Ernesto's,Hi,https://www.google.com/maps/place/Ernesto's/data=!4m2!3m1!1s0x89c25b94fec7a4c9:0xbc005d2c0f9584a7,,
Roman's,,https://www.google.com/maps/place/Roman's/data=!4m2!3m1!1s0x89c25bb992127665:0x1cd0ee75efcf37a7,,
Bustle Digital Group,,https://www.google.com/maps/place/Bustle+Digital+Group/data=!4m2!3m1!1s0x89c259a0d36124c5:0xddb932387d7182fe,,
Pinch Chinese,,https://www.google.com/maps/place/Pinch+Chinese/data=!4m2!3m1!1s0x89c2598dc68e6837:0x631ec3629371c720,,
Parcelle,,https://www.google.com/maps/place/Parcelle/data=!4m2!3m1!1s0x89c2584cd6467523:0x26bd52590f092a10,,
TONCHIN BROOKLYN,,https://www.google.com/maps/place/TONCHIN+BROOKLYN/data=!4m2!3m1!1s0x89c259af4b3b0c55:0xdee3da52b86444c6,,
Moonflower,,https://www.google.com/maps/place/Moonflower/data=!4m2!3m1!1s0x89c259cb94673af5:0x7672d596003f9424,,
LaLou,,https://www.google.com/maps/place/LaLou/data=!4m2!3m1!1s0x89c25b614e3b3cdf:0x32014a9939e5ef1f,,
Casellula,,https://www.google.com/maps/place/Casellula/data=!4m2!3m1!1s0x89c258574ee7bec3:0xd732acbe6734b01f,,
June,,https://www.google.com/maps/place/June/data=!4m2!3m1!1s0x89c25a506d00b9a3:0xb358b696be9f462a,,
Gem Wine,,https://www.google.com/maps/place/Gem+Wine/data=!4m2!3m1!1s0x89c259a94fa7aadb:0x494795a50131cfd0,,
Sauced,,https://www.google.com/maps/place/Sauced/data=!4m2!3m1!1s0x89c259ca9b61725b:0x15d4061a16d36a95,,
"The Hoxton, Williamsburg",,"https://www.google.com/maps/place/The+Hoxton,+Williamsburg/data=!4m2!3m1!1s0x89c2595d67e022b9:0xeb5c58873aa07774",,
Have & Meyer,,https://www.google.com/maps/place/Have+%26+Meyer/data=!4m2!3m1!1s0x89c2595f0bba706d:0x33c155ca42d1e55c,,
Disco Tacos,,https://www.google.com/maps/place/Disco+Tacos/data=!4m2!3m1!1s0x89c2596ca78bf301:0xdf46f09ea6bfb75b,,
45 Willoughby Ave,,https://www.google.com/maps/place/45+Willoughby+Ave/data=!4m2!3m1!1s0x89c25bb7804f9b91:0x3cc5088ace85b965,,
Oiji Mi,,https://www.google.com/maps/place/Oiji+Mi/data=!4m2!3m1!1s0x89c259664d15ed79:0x5c9ea8800269810d,,
Jeju Noodle Bar,,https://www.google.com/maps/place/Jeju+Noodle+Bar/data=!4m2!3m1!1s0x89c259ecba3f2cbd:0x7bdf461ece9544c0,,
St Jardim,,https://www.google.com/maps/place/St+Jardim/data=!4m2!3m1!1s0x89c25940f3ee3e41:0x2606ecf41aeec2e4,,
Dante West Village,,https://www.google.com/maps/place/Dante+West+Village/data=!4m2!3m1!1s0x89c2595522e3b1b9:0x1aeb5136529256a,,
Ludlow House,,https://www.google.com/maps/place/Ludlow+House/data=!4m2!3m1!1s0x89c259814e593579:0x77fe9614771c013a,,
Maman,,https://www.google.com/maps/place/Maman/data=!4m2!3m1!1s0x89c259a437bc1f3d:0xcca9dd4dfaebfa3a,,
Cafeteria,,https://www.google.com/maps/place/Cafeteria/data=!4m2!3m1!1s0x89c259bc576e6fdf:0xa6b40e37709dce7c,,
Cafe Cluny,,https://www.google.com/maps/place/Cafe+Cluny/data=!4m2!3m1!1s0x89c2599576dc63fd:0x9a0ddffeb488f4ea,,
Davelle,,https://www.google.com/maps/place/Davelle/data=!4m2!3m1!1s0x89c2598100395b93:0x51584ab8d26b63ca,,
La Compagnie des Vins Surnaturels,,https://www.google.com/maps/place/La+Compagnie+des+Vins+Surnaturels/data=!4m2!3m1!1s0x89c259890423d52d:0xf6a2ea4a3192b113,,
Altro Paradiso,,https://www.google.com/maps/place/Altro+Paradiso/data=!4m2!3m1!1s0x89c2598ce5cb7a9b:0x9b8df0f81cc4f5a,,
Amelie Wine Bar,,https://www.google.com/maps/place/Amelie+Wine+Bar/data=!4m2!3m1!1s0x89c259972a3ead8d:0x110782775ad2e1b8,,
Buvette New York,,https://www.google.com/maps/place/Buvette+New+York/data=!4m2!3m1!1s0x89c2599371d90113:0x93a1212483085df3,,
L'Accolade,,https://www.google.com/maps/place/L'Accolade/data=!4m2!3m1!1s0x89c259a9355558d5:0x51569113e0d14068,,
Air's Champagne Parlor,,https://www.google.com/maps/place/Air's+Champagne+Parlor/data=!4m2!3m1!1s0x89c259917bd9679f:0x50f6ca0eab11b14e,,
Nats on Bank,,https://www.google.com/maps/place/Nats+on+Bank/data=!4m2!3m1!1s0x89c2594f11ef5ce5:0xb2413c6491152889,,
Le Botaniste,,https://www.google.com/maps/place/Le+Botaniste/data=!4m2!3m1!1s0x89c258ef29cfbb5d:0xb6d8212cacc082ae,,
Wine Therapy,,https://www.google.com/maps/place/Wine+Therapy/data=!4m2!3m1!1s0x89c25988a03e3fd1:0x9d76c79cd238104a,,
Discovery Wines,,https://www.google.com/maps/place/Discovery+Wines/data=!4m2!3m1!1s0x89c25983b4a98915:0x443258c2cf7e1c5b,,
Freehand New York,,https://www.google.com/maps/place/Freehand+New+York/data=!4m2!3m1!1s0x89c2590ef831b8bf:0x95b4cf26452e5a91,,
Gotham Coffee Roasters,,https://www.google.com/maps/place/Gotham+Coffee+Roasters/data=!4m2!3m1!1s0x89c25a88a0eff20b:0xca91d8e20a7ebe14,,
Skin Contact,,https://www.google.com/maps/place/Skin+Contact/data=!4m2!3m1!1s0x89c25902c3aa6abb:0xdb2f20e5e7d756fd,,
Milu,,https://www.google.com/maps/place/Milu/data=!4m2!3m1!1s0x89c259ff5041c9d7:0x81753ef79b858e84,,
Pasquale Jones,,https://www.google.com/maps/place/Pasquale+Jones/data=!4m2!3m1!1s0x89c25988c3a0e193:0x12d944df4c197f16,,
SriPraPhai,,https://www.google.com/maps/place/SriPraPhai/data=!4m2!3m1!1s0x89c25f033daedacf:0x57b960270c3f69e6,,
Oxomoco,,https://www.google.com/maps/place/Oxomoco/data=!4m2!3m1!1s0x89c25940eeb3ffff:0xb204737f07ea317b,,
64-13 39th Ave,,https://www.google.com/maps/place/64-13+39th+Ave/data=!4m2!3m1!1s0x89c25f0316210105:0x966ebc9aae474c87,,
The Dutch,,https://www.google.com/maps/place/The+Dutch/data=!4m2!3m1!1s0x89c2598db87d10dd:0x9261e9e15b5722c4,,
Oceans New York,,https://www.google.com/maps/place/Oceans+New+York/data=!4m2!3m1!1s0x89c2593b1dbeb1ab:0xcab9a28789d70b91,,
The Loeb Boathouse,,https://www.google.com/maps/place/The+Loeb+Boathouse/data=!4m2!3m1!1s0x89c2589a07c05e9b:0xe028574b947ab258,,
Jimmy's Corner,,https://www.google.com/maps/place/Jimmy's+Corner/data=!4m2!3m1!1s0x89c2585515b73fab:0x7833c29064fdfca3,,
169 Bar,,https://www.google.com/maps/place/169+Bar/data=!4m2!3m1!1s0x89c25a2977d1e555:0x9132324f2de48525,,
Dirty Precious,,https://www.google.com/maps/place/Dirty+Precious/data=!4m2!3m1!1s0x89c25aff63b037df:0x540013bd5402f2f6,,
Basik,,https://www.google.com/maps/place/Basik/data=!4m2!3m1!1s0x89c25956d9733197:0xb875c50a5ad1f87d,,
Attaboy,,https://www.google.com/maps/place/Attaboy/data=!4m2!3m1!1s0x89c25987040cb40d:0x20e5151ff00b2e55,,
The NoMad Hotel,,https://www.google.com/maps/place/The+NoMad+Hotel/data=!4m2!3m1!1s0x89c259623fc1115b:0xe4f8571ad9a60c00,,
The Ludlow Hotel,,https://www.google.com/maps/place/The+Ludlow+Hotel/data=!4m2!3m1!1s0x89c259222c652ded:0xa89ac66c29591ec4,,
Maison Premiere,,https://www.google.com/maps/place/Maison+Premiere/data=!4m2!3m1!1s0x89c259604f86f55b:0xcb55e54de2d99b36,,
Astoria Seafood,,https://www.google.com/maps/place/Astoria+Seafood/data=!4m2!3m1!1s0x89c25f2e9c0be7f9:0xa50b13eba0aec34e,,
Great NY Noodletown,,https://www.google.com/maps/place/Great+NY+Noodletown/data=!4m2!3m1!1s0x89c25a26531815c7:0x2ac264f74bc5f997,,
ILILI,,https://www.google.com/maps/place/ILILI/data=!4m2!3m1!1s0x89c259a66c2e3131:0xb070d578897c3982,,
Via Carota,,https://www.google.com/maps/place/Via+Carota/data=!4m2!3m1!1s0x89c259937f4eb1af:0xe49ad5dc628370bb,,
Bohemian Hall & Beer Garden,,https://www.google.com/maps/place/Bohemian+Hall+%26+Beer+Garden/data=!4m2!3m1!1s0x89c25f4301052bb5:0x41d781167efe773b,,
New Fuleen Palace,,https://www.google.com/maps/place/New+Fuleen+Palace/data=!4m2!3m1!1s0x89c2677a0f4f4ca1:0xbddedd25871d17aa,,
King,,https://www.google.com/maps/place/King/data=!4m2!3m1!1s0x89c2598d9da92d9b:0x5e7666e4a2cc60bd,,
Joe Jr.,,https://www.google.com/maps/place/Joe+Jr./data=!4m2!3m1!1s0x89c2599f759a9091:0xc48959af56e611b9,,
Hi-Collar,,https://www.google.com/maps/place/Hi-Collar/data=!4m2!3m1!1s0x89c2599c4b4c2267:0xcfea0fb3f579b4e8,,
The Bar,,https://www.google.com/maps/place/The+Bar/data=!4m2!3m1!1s0x89c258f96239418b:0xa36ed87b1fcaa043,,
Anton's,Richard Betts Rec,https://www.google.com/maps/place/Anton's/data=!4m2!3m1!1s0x89c259e5de23d8bd:0x75e32060644d550c,,
"Printed Matter, Inc.",,"https://www.google.com/maps/place/Printed+Matter,+Inc./data=!4m2!3m1!1s0x89c259b86a67022d:0xd049422b800a9d1c",,
The Beatrice Inn,,https://www.google.com/maps/place/The+Beatrice+Inn/data=!4m2!3m1!1s0x89c259957a7f49cb:0x669533a1b37fd3e2,,
La Bonbonniere,,https://www.google.com/maps/place/La+Bonbonniere/data=!4m2!3m1!1s0x89c259956566538f:0x4a57834c467abb67,,
Uncle Boons,,https://www.google.com/maps/place/Uncle+Boons/data=!4m2!3m1!1s0x89c259861c05d8e5:0xd5652f97f2376594,,
Marea,,https://www.google.com/maps/place/Marea/data=!4m2!3m1!1s0x89c258f64b8364bd:0x1aa365dedf436f88,,
Pies 'n' Thighs,,https://www.google.com/maps/place/Pies+'n'+Thighs/data=!4m2!3m1!1s0x89c25bd88fe227db:0x151104dc82a74ba2,,
Barano,,https://www.google.com/maps/place/Barano/data=!4m2!3m1!1s0x89c25bd9058af6df:0xf1719f2886338307,,
Peter Luger Steak House,,https://www.google.com/maps/place/Peter+Luger+Steak+House/data=!4m2!3m1!1s0x89c25bdedbcaf647:0x469a1d01423a03f2,,
Achilles Heel,,https://www.google.com/maps/place/Achilles+Heel/data=!4m2!3m1!1s0x89c259155e40e97d:0x8ffeabf367ec19a6,,
Sushi Nakazawa,,https://www.google.com/maps/place/Sushi+Nakazawa/data=!4m2!3m1!1s0x89c2599317340fb3:0xe039cb326a713b70,,
Nan Xiang Xiao Long Bao,,https://www.google.com/maps/place/Nan+Xiang+Xiao+Long+Bao/data=!4m2!3m1!1s0x89c2600e5c0c3e57:0x24af49e7e7726484,,
You Garden Xiao Long Bao 豫园小笼包,,https://www.google.com/maps/place/You+Garden+Xiao+Long+Bao+%E8%B1%AB%E5%9B%AD%E5%B0%8F%E7%AC%BC%E5%8C%85/data=!4m2!3m1!1s0x89c261c056aa8237:0x56b68efc2b694180,,
Little Pepper,,https://www.google.com/maps/place/Little+Pepper/data=!4m2!3m1!1s0x89c2f553b338e7d5:0xadd2506de1fbaf50,,
